x,y,z,qx,qy,qz,qw
-1.460437893867492676e+00,6.117178440093994141e+00,6.750579833984375000e+00,-2.268036153635330510e-02,4.316764063929919709e-02,-6.584590312280129698e-01,7.510734441046662546e-01
-1.464963316917419434e+00,6.125282764434814453e+00,6.751276016235351562e+00,-2.245506550716067432e-02,4.298037812171531108e-02,-6.582197323107051856e-01,7.513004988329138323e-01
-1.472195744514465332e+00,6.126103878021240234e+00,6.754249095916748047e+00,-2.249938546703228112e-02,4.290688059468372728e-02,-6.575530974518044580e-01,7.518869569078209247e-01
-1.466919898986816406e+00,6.118909835815429688e+00,6.754323005676269531e+00,-2.180167148865869153e-02,4.268417550789920661e-02,-6.576140178567334571e-01,7.518669500141983431e-01
-1.460407853126525879e+00,6.117225170135498047e+00,6.758669376373291016e+00,-2.215355058297413873e-02,4.260240405775617828e-02,-6.576609818995882151e-01,7.518201239736282959e-01
-1.468293309211730957e+00,6.128623008728027344e+00,6.758147239685058594e+00,-2.207940972066442520e-02,4.279579846151570360e-02,-6.576034487039746912e-01,7.518616088069463022e-01
-1.468037962913513184e+00,6.121853351593017578e+00,6.760454177856445312e+00,-2.198787891814581175e-02,4.316108695443340165e-02,-6.575919218190696691e-01,7.518535102157759553e-01
-1.461122155189514160e+00,6.122456073760986328e+00,6.755614757537841797e+00,-2.193186393315559729e-02,4.328777737361671346e-02,-6.581541313341074950e-01,7.513557092093809953e-01
-1.460127234458923340e+00,6.123091697692871094e+00,6.756290435791015625e+00,-2.196010287115056706e-02,4.281043510403623187e-02,-6.582820963243904977e-01,7.512702491644758229e-01
-1.464670538902282715e+00,6.120649337768554688e+00,6.751656055450439453e+00,-2.252229009987739491e-02,4.271201378524212139e-02,-6.577538684624846255e-01,7.517218147315264387e-01
-1.469430327415466309e+00,6.119625091552734375e+00,6.753212451934814453e+00,-2.225841921484612504e-02,4.249103719868373846e-02,-6.574064949926917700e-01,7.520459699904077366e-01
-1.465480804443359375e+00,6.114818572998046875e+00,6.758710384368896484e+00,-2.193535248915639072e-02,4.280402079923135289e-02,-6.576017428928390141e-01,7.518670714048313330e-01
-1.469848632812500000e+00,6.120822906494140625e+00,6.758597850799560547e+00,-2.211267946246139524e-02,4.299064129776989512e-02,-6.572972821532337973e-01,7.521172876873976065e-01
-1.468275547027587891e+00,6.122768402099609375e+00,6.758582592010498047e+00,-2.194398428409772422e-02,4.284084844891665467e-02,-6.578446637429692379e-01,7.516520851259981262e-01
-1.468596100807189941e+00,6.125073909759521484e+00,6.757286071777343750e+00,-2.234977837065698844e-02,4.277463066180355045e-02,-6.573494666374671835e-01,7.520769388890375939e-01
-1.468058109283447266e+00,6.125339508056640625e+00,6.755714893341064453e+00,-2.236897241368803954e-02,4.321652688079431065e-02,-6.577312939767558930e-01,7.517173248750081971e-01
-1.463577628135681152e+00,6.117549896240234375e+00,6.755556583404541016e+00,-2.199300089870970601e-02,4.268246870817612310e-02,-6.577967701536222567e-01,7.517014887486529462e-01
-1.462317824363708496e+00,6.115678310394287109e+00,6.757394313812255859e+00,-2.210908079211125477e-02,4.303317264110103485e-02,-6.581836771506796024e-01,7.513391192523217743e-01
-1.464136362075805664e+00,6.117089271545410156e+00,6.759307861328125000e+00,-2.234748752576104849e-02,4.362715964391560702e-02,-6.582569206951022212e-01,7.512336509166491760e-01
-1.471912026405334473e+00,6.117172241210937500e+00,6.754844665527343750e+00,-2.306663624166201826e-02,4.377779807668336076e-02,-6.581325379381146590e-01,7.513120742587521272e-01
-1.464184641838073730e+00,6.118559837341308594e+00,6.752655506134033203e+00,-2.277860199944582720e-02,4.270899063723128386e-02,-6.581567685143487889e-01,7.513611209466812824e-01
-1.462247967720031738e+00,6.128950595855712891e+00,6.755335807800292969e+00,-2.207949002242080155e-02,4.318620229289427820e-02,-6.578662941362535266e-01,7.516092504961948695e-01
-1.462420701980590820e+00,6.128388881683349609e+00,6.759035110473632812e+00,-2.210132291482785200e-02,4.324742699178652644e-02,-6.582038185544100140e-01,7.513095851481790266e-01
-1.464848637580871582e+00,6.125273704528808594e+00,6.756711006164550781e+00,-2.240957598792356342e-02,4.296979763021821497e-02,-6.581962691300251578e-01,7.513230247598144951e-01
-1.463388919830322266e+00,6.127843856811523438e+00,6.758360862731933594e+00,-2.176252135664597312e-02,4.293204006032715070e-02,-6.579895574277163650e-01,7.515252691988461020e-01
-1.461972594261169434e+00,6.125634193420410156e+00,6.759783744812011719e+00,-2.172424497837444068e-02,4.275896366006114863e-02,-6.578080003126828279e-01,7.516952022764639141e-01
-1.462499260902404785e+00,6.128278732299804688e+00,6.757257461547851562e+00,-2.204586868634065763e-02,4.239703192205904886e-02,-6.580381986656983484e-01,7.515046132094271858e-01
-1.461479306221008301e+00,6.127477169036865234e+00,6.759885311126708984e+00,-2.180187479886340832e-02,4.252867874188830111e-02,-6.578056082904150115e-01,7.517079709211296201e-01
-1.465197086334228516e+00,6.129781246185302734e+00,6.752804279327392578e+00,-2.261835229169911754e-02,4.245715352677858351e-02,-6.577958822289428076e-01,7.516963644228991104e-01
-1.463499426841735840e+00,6.123824596405029297e+00,6.756994247436523438e+00,-2.242796805583324379e-02,4.331098939804721437e-02,-6.576701815726019307e-01,7.517635899255107335e-01
-1.466793060302734375e+00,6.122848510742187500e+00,6.756204605102539062e+00,-2.225778398554783405e-02,4.282427793461855703e-02,-6.575392200921098551e-01,7.519109837997501877e-01
-1.463293075561523438e+00,6.122799396514892578e+00,6.755465507507324219e+00,-2.200737882666423118e-02,4.272361140881923008e-02,-6.574828423570019398e-01,7.519733054685698859e-01
-1.459405183792114258e+00,6.123023509979248047e+00,6.754232406616210938e+00,-2.245384802410502201e-02,4.237244279811522296e-02,-6.580189973841997775e-01,7.515106906005146747e-01
-1.463158369064331055e+00,6.123055458068847656e+00,6.754658222198486328e+00,-2.220799916657846193e-02,4.249913067393389088e-02,-6.575701503233988277e-01,7.519037156158842050e-01
-1.465383172035217285e+00,6.118396282196044922e+00,6.755031585693359375e+00,-2.235538849324429644e-02,4.295759900031138889e-02,-6.576476947067584344e-01,7.518054049167633979e-01
-1.467181086540222168e+00,6.115296840667724609e+00,6.756644248962402344e+00,-2.216308900992625119e-02,4.275827221398921518e-02,-6.577600268126980732e-01,7.517240423049124098e-01
-1.468977570533752441e+00,6.120523929595947266e+00,6.757299423217773438e+00,-2.214019354645659424e-02,4.299656035757433437e-02,-6.575623813535645956e-01,7.518840460815767734e-01
-1.466138362884521484e+00,6.120260715484619141e+00,6.754150390625000000e+00,-2.259052568781794168e-02,4.271008210871837796e-02,-6.576723053867137292e-01,7.517905716015875761e-01
-1.463817119598388672e+00,6.121467590332031250e+00,6.755244731903076172e+00,-2.236327498970743302e-02,4.280453531819576607e-02,-6.579109327439164323e-01,7.515832139767200104e-01
-1.469838023185729980e+00,6.122542858123779297e+00,6.758551120758056641e+00,-2.201856369789570791e-02,4.337669771696044119e-02,-6.579447082856197948e-01,7.515311332747595108e-01
-1.460335850715637207e+00,6.124160289764404297e+00,6.756484031677246094e+00,-2.239456541810266182e-02,4.279490515176261056e-02,-6.585448102129289882e-01,7.510275879231246288e-01
-1.471305727958679199e+00,6.122512817382812500e+00,6.755019187927246094e+00,-2.261448973944159627e-02,4.299034805207448129e-02,-6.579092840470593950e-01,7.515666835652611288e-01
-1.467552900314331055e+00,6.123769760131835938e+00,6.753694534301757812e+00,-2.245486367853273546e-02,4.323293924032600016e-02,-6.573693317984966589e-01,7.520299797911292883e-01
-1.464661478996276855e+00,6.121108531951904297e+00,6.756004333496093750e+00,-2.241779852166391959e-02,4.265702903799976214e-02,-6.576184659631784113e-01,7.518460482368747311e-01
-1.460443139076232910e+00,6.110712051391601562e+00,6.755578994750976562e+00,-2.217332953484815392e-02,4.233796563413685238e-02,-6.580818753892397899e-01,7.514657633418255767e-01
-1.459728240966796875e+00,6.109749794006347656e+00,6.753040790557861328e+00,-2.227052249062371272e-02,4.241352609845137900e-02,-6.576992372083280136e-01,7.517936809978961188e-01
-1.461155176162719727e+00,6.109473705291748047e+00,6.752589702606201172e+00,-2.244562334504509801e-02,4.204730957028009197e-02,-6.574231279766737934e-01,7.520507650024903512e-01
-1.470407247543334961e+00,6.106640815734863281e+00,6.755522251129150391e+00,-2.261215655072460959e-02,4.280271787584713494e-02,-6.572500034503594435e-01,7.521544546135766618e-01
-1.470599770545959473e+00,6.108507156372070312e+00,6.756177902221679688e+00,-2.170633205943876820e-02,4.270632877184723369e-02,-6.570971716886262470e-01,7.523201430708061910e-01
-1.466731309890747070e+00,6.109078407287597656e+00,6.753641128540039062e+00,-2.234539669714648291e-02,4.254976445796784801e-02,-6.571651097110695616e-01,7.522509616702719448e-01
-1.468025207519531250e+00,6.118166923522949219e+00,6.756031990051269531e+00,-2.254461714163096681e-02,4.279846638434363360e-02,-6.569954151453177849e-01,7.523791679174031133e-01
-1.467222571372985840e+00,6.124148845672607422e+00,6.752629280090332031e+00,-2.241149458828765179e-02,4.303386450746911340e-02,-6.571617284043744789e-01,7.522245610777985592e-01
-1.466671705245971680e+00,6.126599788665771484e+00,6.754760742187500000e+00,-2.225817033307859322e-02,4.260822729127378833e-02,-6.578106719030769600e-01,7.516859199080396792e-01
-1.467825531959533691e+00,6.128320217132568359e+00,6.757483959197998047e+00,-2.206567451477741554e-02,4.266853463168034100e-02,-6.575583998432558142e-01,7.519088806412946857e-01
-1.462981700897216797e+00,6.126076221466064453e+00,6.757362842559814453e+00,-2.244850171567360289e-02,4.317807192941350292e-02,-6.577557907085668232e-01,7.516955813990592317e-01
-1.467745542526245117e+00,6.129081726074218750e+00,6.754573345184326172e+00,-2.222548033328853798e-02,4.315159912392911579e-02,-6.577920606919528401e-01,7.516720977385757951e-01
-1.467238306999206543e+00,6.128745555877685547e+00,6.754379272460937500e+00,-2.265731801960723171e-02,4.310087493893833416e-02,-6.577704078856658754e-01,7.516811423923713820e-01
-1.466792106628417969e+00,6.124741077423095703e+00,6.752816200256347656e+00,-2.298380848214517935e-02,4.292493249073319611e-02,-6.578708856177898356e-01,7.515934269622747133e-01
-1.463785648345947266e+00,6.127378940582275391e+00,6.756175041198730469e+00,-2.241587951032865400e-02,4.307425026688793679e-02,-6.580829973465286420e-01,7.514164557689002599e-01
-1.467983365058898926e+00,6.130367279052734375e+00,6.752631664276123047e+00,-2.301049327219521767e-02,4.303595337665655496e-02,-6.577228320535208894e-01,7.517159174530955168e-01
-1.468579173088073730e+00,6.122889995574951172e+00,6.756625652313232422e+00,-2.242331735272092702e-02,4.297695771781023105e-02,-6.576016574544704119e-01,7.518431496394415436e-01
-1.466238737106323242e+00,6.121310710906982422e+00,6.755782127380371094e+00,-2.236150548459105158e-02,4.292809067682032409e-02,-6.572507080015359548e-01,7.521544645192290712e-01
-1.459804296493530273e+00,6.128747940063476562e+00,6.755712509155273438e+00,-2.238301017818142280e-02,4.294159194613928615e-02,-6.571772968928912828e-01,7.522170804938526079e-01
-1.470486879348754883e+00,6.132852554321289062e+00,6.754286766052246094e+00,-2.248781916588944371e-02,4.320722382709181464e-02,-6.570840769511813173e-01,7.522801196046613459e-01
-1.467798471450805664e+00,6.123981475830078125e+00,6.753990173339843750e+00,-2.201005843954848690e-02,4.288854440866091133e-02,-6.576284065049388117e-01,7.518365868762673099e-01
-1.461531996726989746e+00,6.124790668487548828e+00,6.750608921051025391e+00,-2.323530529007484732e-02,4.326923689260247369e-02,-6.579212008804298240e-01,7.515215886375486987e-01
-1.470487713813781738e+00,6.120770931243896484e+00,6.752453804016113281e+00,-2.298995213923068701e-02,4.275127114801340750e-02,-6.577520925126442153e-01,7.517068533946177356e-01
-1.462879896163940430e+00,6.126649856567382812e+00,6.756567955017089844e+00,-2.238239060348778953e-02,4.297350219003077260e-02,-6.578902026558899330e-01,7.515917888295539084e-01
-1.461333274841308594e+00,6.129274845123291016e+00,6.759156703948974609e+00,-2.195016604872573190e-02,4.308762280267218470e-02,-6.580922958818535839e-01,7.514210093939175383e-01
-1.461350083351135254e+00,6.130837440490722656e+00,6.759816169738769531e+00,-2.215139308323580900e-02,4.300881988301153563e-02,-6.583662482190133503e-01,7.511794506966520402e-01
-1.461743593215942383e+00,6.133354187011718750e+00,6.757765293121337891e+00,-2.193636450009131197e-02,4.273539667306532064e-02,-6.579502550089926238e-01,7.515656996597416262e-01
-1.462318420410156250e+00,6.133782386779785156e+00,6.759572029113769531e+00,-2.215221955192220316e-02,4.319309174154198350e-02,-6.579462100348161258e-01,7.515368238135571310e-01
-1.464464664459228516e+00,6.137553691864013672e+00,6.755014419555664062e+00,-2.221858882629801010e-02,4.326791731078210440e-02,-6.580385266902804009e-01,7.514498004560188349e-01
-1.464045047760009766e+00,6.136843681335449219e+00,6.760490417480468750e+00,-2.169329268713720768e-02,4.324999030891724799e-02,-6.576562344420476824e-01,7.518008313218120797e-01
-1.462317466735839844e+00,6.132558822631835938e+00,6.756980419158935547e+00,-2.242155418047671669e-02,4.273455946722196086e-02,-6.574493727041790248e-01,7.519898740037219698e-01
-1.458355426788330078e+00,6.130248546600341797e+00,6.758522987365722656e+00,-2.189475134697252759e-02,4.318464216776842640e-02,-6.579609189007384895e-01,7.515319809100118320e-01
-1.461739897727966309e+00,6.129905223846435547e+00,6.754652500152587891e+00,-2.240819427535502978e-02,4.310230441888108360e-02,-6.581323105891815350e-01,7.513714509847490008e-01
-1.463853478431701660e+00,6.133925437927246094e+00,6.757189750671386719e+00,-2.266737728219104381e-02,4.341674508845916325e-02,-6.576731725189221001e-01,7.517474376213302278e-01
-1.466422319412231445e+00,6.134553909301757812e+00,6.751780509948730469e+00,-2.266899635380359782e-02,4.294792355502118075e-02,-6.577125282173574838e-01,7.517398829117128978e-01
-1.472529649734497070e+00,6.131392955780029297e+00,6.753818988800048828e+00,-2.262601014082374351e-02,4.376292898901899125e-02,-6.579694192135346897e-01,7.514693227216805438e-01
-1.463882088661193848e+00,6.127493381500244141e+00,6.754081726074218750e+00,-2.296310446723376711e-02,4.342672657477616993e-02,-6.583770686175903775e-01,7.511215218872785426e-01
-1.459741592407226562e+00,6.121840476989746094e+00,6.751817703247070312e+00,-2.276836658348082090e-02,4.266973274220677709e-02,-6.581533217245836287e-01,7.513667086546929053e-01
-1.460728049278259277e+00,6.119858741760253906e+00,6.752571105957031250e+00,-2.239226616298730516e-02,4.207700420075635717e-02,-6.581263605349004786e-01,7.514351881693331903e-01
-1.461962938308715820e+00,6.116474628448486328e+00,6.749378204345703125e+00,-2.253001047912028820e-02,4.219752311127279720e-02,-6.578902891288802568e-01,7.516310782480994934e-01
-1.455356240272521973e+00,6.115345001220703125e+00,6.753021717071533203e+00,-2.248398729937173268e-02,4.213566165402055086e-02,-6.584515744674593885e-01,7.511444102645751242e-01
-1.457945823669433594e+00,6.115252017974853516e+00,6.755186557769775391e+00,-2.232526003248985758e-02,4.249524516008246905e-02,-6.579904124594866399e-01,7.515328756350743156e-01
-1.465171098709106445e+00,6.112471580505371094e+00,6.753479957580566406e+00,-2.283789175360470547e-02,4.314407938473925619e-02,-6.583775538227193413e-01,7.511413155388431129e-01
-1.467098712921142578e+00,6.114203929901123047e+00,6.752918720245361328e+00,-2.295789449419844905e-02,4.359609868573365021e-02,-6.584011807356001666e-01,7.510906871894301728e-01
-1.465997576713562012e+00,6.118445873260498047e+00,6.749870777130126953e+00,-2.272322055068449337e-02,4.289114752333716973e-02,-6.578932779996590208e-01,7.515831792805850453e-01
-1.460264325141906738e+00,6.124639511108398438e+00,6.752900123596191406e+00,-2.263744389644196595e-02,4.287835294112480461e-02,-6.579834513694007292e-01,7.515075131126102148e-01
-1.466660857200622559e+00,6.126410961151123047e+00,6.752401828765869141e+00,-2.265931847787061582e-02,4.289282464511634529e-02,-6.576815620427940434e-01,7.517702251786184675e-01
-1.466800212860107422e+00,6.129741668701171875e+00,6.752928256988525391e+00,-2.288588471617407014e-02,4.339718839637774633e-02,-6.576203092417666207e-01,7.517879725823755077e-01
-1.465862274169921875e+00,6.132926940917968750e+00,6.756004810333251953e+00,-2.210807147361011638e-02,4.326049005158853766e-02,-6.576705372468500954e-01,7.517752598050811974e-01
-1.465570926666259766e+00,6.135055541992187500e+00,6.759086132049560547e+00,-2.190097676621952441e-02,4.328709059534714687e-02,-6.577457636864146862e-01,7.517140863139512019e-01
-1.461172461509704590e+00,6.132057189941406250e+00,6.765963077545166016e+00,-2.165369260005393579e-02,4.360632227362105234e-02,-6.579113426407698917e-01,7.515579448530186335e-01
-1.461110472679138184e+00,6.128517627716064453e+00,6.759956359863281250e+00,-2.152427719915556148e-02,4.350541670076792100e-02,-6.582583584857440995e-01,7.512636342890138819e-01
-1.459267377853393555e+00,6.129021644592285156e+00,6.757150173187255859e+00,-2.198830000867264822e-02,4.309342574617833904e-02,-6.580089993460619402e-01,7.514922847781646542e-01
-1.464494347572326660e+00,6.119840621948242188e+00,6.752427577972412109e+00,-2.241000958909091650e-02,4.270801395120176619e-02,-6.577883695805848419e-01,7.516949594396683532e-01
-1.467387199401855469e+00,6.118632793426513672e+00,6.748333454132080078e+00,-2.312254240462034358e-02,4.267615009175920043e-02,-6.578064130880071358e-01,7.516594350404217639e-01
-1.463923573493957520e+00,6.124376773834228516e+00,6.752497196197509766e+00,-2.225217891640748902e-02,4.252894681641384428e-02,-6.579720566156583850e-01,7.515491762982760005e-01
-1.456873416900634766e+00,6.126652240753173828e+00,6.757078647613525391e+00,-2.164895180380819323e-02,4.320699804910487635e-02,-6.582408853472103694e-01,7.512926545149238855e-01
-1.456608772277832031e+00,6.125599384307861328e+00,6.755423545837402344e+00,-2.233588286762092437e-02,4.298756957833577835e-02,-6.580784814465326926e-01,7.514272956812061421e-01
-1.462910413742065430e+00,6.123796939849853516e+00,6.755771636962890625e+00,-2.226936446022345292e-02,4.275622598685072107e-02,-6.578551125263110144e-01,7.516379946979953042e-01
-1.461631178855895996e+00,6.131592750549316406e+00,6.753997802734375000e+00,-2.242487353154070523e-02,4.309121924083916116e-02,-6.582751777293044393e-01,7.512463406268981014e-01
-1.460849881172180176e+00,6.134165287017822266e+00,6.755846977233886719e+00,-2.210775023468933287e-02,4.313236351958846249e-02,-6.580284697844236419e-01,7.514693921244627317e-01
-1.463207244873046875e+00,6.135543346405029297e+00,6.757644653320312500e+00,-2.206521870925410439e-02,4.327502621049442166e-02,-6.578969326979861032e-01,7.515774866144517841e-01
-1.468011260032653809e+00,6.128569602966308594e+00,6.761354923248291016e+00,-2.163385941205347995e-02,4.373363103196927643e-02,-6.576759198419688257e-01,7.517569174479991068e-01
-1.461415886878967285e+00,6.125615119934082031e+00,6.757918834686279297e+00,-2.231683031761484345e-02,4.338242112436507120e-02,-6.581641453293646249e-01,7.513299911490127769e-01
-1.459161639213562012e+00,6.123416423797607422e+00,6.754547119140625000e+00,-2.229957499087580411e-02,4.253166373034366482e-02,-6.582630262605468907e-01,7.512924437783234932e-01
-1.458067536354064941e+00,6.126914024353027344e+00,6.756111145019531250e+00,-2.203727760336165326e-02,4.237035973292972019e-02,-6.582305902422562749e-01,7.513375475009919091e-01
-1.457777380943298340e+00,6.127871990203857422e+00,6.755025863647460938e+00,-2.212259679021624445e-02,4.284527786648446857e-02,-6.584932230267952491e-01,7.510777121336039697e-01
-1.469401240348815918e+00,6.122838973999023438e+00,6.753588676452636719e+00,-2.238069737872183315e-02,4.341678176308531173e-02,-6.577559398577492722e-01,7.516828150219027060e-01
-1.471385478973388672e+00,6.121678352355957031e+00,6.753776550292968750e+00,-2.279011556389856641e-02,4.323711156358387570e-02,-6.578454630717406326e-01,7.516025617791202151e-01
-1.470790266990661621e+00,6.124039173126220703e+00,6.757979869842529297e+00,-2.231005422726164283e-02,4.287436302314862752e-02,-6.577569503026904352e-01,7.517151889625494077e-01
-1.465279102325439453e+00,6.124813079833984375e+00,6.756548404693603516e+00,-2.221835832535111466e-02,4.262153211233273009e-02,-6.577159616066144965e-01,7.517682207337972322e-01
-1.458700895309448242e+00,6.120954513549804688e+00,6.755702018737792969e+00,-2.211173676932416329e-02,4.257137479023322124e-02,-6.579922610286886853e-01,7.515323948134279286e-01
-1.458173274993896484e+00,6.125634193420410156e+00,6.754609584808349609e+00,-2.187439862685432168e-02,4.263333865723266392e-02,-6.581479637829091844e-01,7.513994060775019967e-01
-1.459929585456848145e+00,6.122266292572021484e+00,6.758089542388916016e+00,-2.215417087469064364e-02,4.317454925228487311e-02,-6.581884806862142723e-01,7.513246932283057511e-01
-1.463381886482238770e+00,6.121770858764648438e+00,6.761408329010009766e+00,-2.170414305889754869e-02,4.289132872157263437e-02,-6.581363458848181747e-01,7.513996514887150147e-01
-1.459986329078674316e+00,6.124728202819824219e+00,6.760578155517578125e+00,-2.187941324102428767e-02,4.311054496291177179e-02,-6.583974028127282940e-01,7.511532529763288446e-01
-1.461555600166320801e+00,6.126784801483154297e+00,6.758797645568847656e+00,-2.252262806382442778e-02,4.307758297155871857e-02,-6.580282796802640055e-01,7.514593509624526435e-01
-1.458937764167785645e+00,6.135554313659667969e+00,6.756247043609619141e+00,-2.191895485807549698e-02,4.285160405465403277e-02,-6.580824478752631546e-01,7.514426021742205419e-01
-1.462355613708496094e+00,6.135185241699218750e+00,6.756051540374755859e+00,-2.236477333212494659e-02,4.281848370963032419e-02,-6.577696093830252000e-01,7.517050940923079017e-01
-1.464267730712890625e+00,6.136393547058105469e+00,6.758328437805175781e+00,-2.216422632061895714e-02,4.330943351865524510e-02,-6.578834196036476012e-01,7.515833205434104825e-01
-1.462309956550598145e+00,6.127035140991210938e+00,6.756355285644531250e+00,-2.265200795274892320e-02,4.309609621171173882e-02,-6.580761586720289547e-01,7.514123086492703329e-01
-1.467198014259338379e+00,6.129438400268554688e+00,6.755653381347656250e+00,-2.243336725445835289e-02,4.280115755279392808e-02,-6.575771111344779207e-01,7.518723704584615586e-01
-1.465742707252502441e+00,6.132805824279785156e+00,6.753301620483398438e+00,-2.283649846608180878e-02,4.260068865513478437e-02,-6.576268719426910936e-01,7.518280767526441810e-01
-1.464106559753417969e+00,6.130832195281982422e+00,6.752949237823486328e+00,-2.231933664292333822e-02,4.244570059953628460e-02,-6.577544082775949041e-01,7.517408393337234873e-01
-1.463544249534606934e+00,6.132114887237548828e+00,6.754714488983154297e+00,-2.262695686480334020e-02,4.418791054689201470e-02,-6.584549268584162229e-01,7.510176797432163154e-01
-1.462917566299438477e+00,6.129833221435546875e+00,6.756436824798583984e+00,-2.203481402557889296e-02,4.356332996137983471e-02,-6.579880858528796006e-01,7.514806377691933825e-01
-1.462027430534362793e+00,6.128772735595703125e+00,6.755574703216552734e+00,-2.165771948803948618e-02,4.308006481921340669e-02,-6.575101953154830481e-01,7.519376034806714015e-01
-1.461563467979431152e+00,6.121879100799560547e+00,6.758304595947265625e+00,-2.191444297211898179e-02,4.300816660181706191e-02,-6.577281310142619741e-01,7.517435500154009409e-01
-1.462263464927673340e+00,6.129809856414794922e+00,6.757674217224121094e+00,-2.225194605330010206e-02,4.288366431310673688e-02,-6.577092746777509769e-01,7.517573312275694919e-01
-1.467619776725769043e+00,6.133143901824951172e+00,6.758386611938476562e+00,-2.138927666088955015e-02,4.304988291361237784e-02,-6.576816134164203964e-01,7.517970604387419487e-01
-1.460834741592407227e+00,6.132896900177001953e+00,6.757917881011962891e+00,-2.210622785000690427e-02,4.306796170962329945e-02,-6.579093985615046547e-01,7.515759748412760288e-01
-1.461277604103088379e+00,6.134993076324462891e+00,6.760763645172119141e+00,-2.094186771601919128e-02,4.312309874934342618e-02,-6.572740943885283516e-01,7.521617996189864375e-01
-1.459538578987121582e+00,6.141065120697021484e+00,6.757055282592773438e+00,-2.128516724511835684e-02,4.283835504222659879e-02,-6.575032894963628305e-01,7.519679377694573619e-01
-1.459743976593017578e+00,6.136013984680175781e+00,6.764515876770019531e+00,-2.077786145332314108e-02,4.337188484528180926e-02,-6.574939702503507233e-01,7.519595133522452013e-01
-1.462833046913146973e+00,6.131682395935058594e+00,6.759072303771972656e+00,-2.211549722179370625e-02,4.311586473080190884e-02,-6.576412572262523293e-01,7.518072581314987346e-01
-1.460640549659729004e+00,6.136892795562744141e+00,6.753705978393554688e+00,-2.202760992153226724e-02,4.277276243394066008e-02,-6.578257602882038313e-01,7.516679991116805848e-01
-1.462974190711975098e+00,6.131471157073974609e+00,6.752346515655517578e+00,-2.196671001847519747e-02,4.267568200851664523e-02,-6.580186293229272065e-01,7.515065365652665585e-01
-1.458372831344604492e+00,6.121069908142089844e+00,6.757196426391601562e+00,-2.160917131506163991e-02,4.247577406240510972e-02,-6.579063835807965610e-01,7.516264391604129402e-01
-1.463170170783996582e+00,6.121069431304931641e+00,6.756090641021728516e+00,-2.169446472011744495e-02,4.288783453610378604e-02,-6.578662800924577336e-01,7.516356999602981093e-01
-1.467226862907409668e+00,6.122375011444091797e+00,6.753806591033935547e+00,-2.227997733941057198e-02,4.289207631851749136e-02,-6.575307642776306860e-01,7.519118830282485177e-01
-1.462474942207336426e+00,6.112435340881347656e+00,6.760256767272949219e+00,-2.166988391127646144e-02,4.299736951854748329e-02,-6.578690891898132387e-01,7.516278244465399716e-01
-1.460759401321411133e+00,6.108779907226562500e+00,6.752098083496093750e+00,-2.271016956517883656e-02,4.341504058125054966e-02,-6.579730864765805931e-01,7.514821422982750354e-01
-1.455980420112609863e+00,6.103075027465820312e+00,6.750022411346435547e+00,-2.258353609585684804e-02,4.302263974245999767e-02,-6.584937560409743762e-01,7.510522573591170703e-01
-1.457714438438415527e+00,6.094539165496826172e+00,6.747977256774902344e+00,-2.297644193363504103e-02,4.251412460431009538e-02,-6.587508560522499224e-01,7.508437109855228275e-01
-1.450404286384582520e+00,6.095699787139892578e+00,6.746409416198730469e+00,-2.292196949077625681e-02,4.281930439017371526e-02,-6.594513280914446884e-01,7.502129222706923617e-01
-1.447328686714172363e+00,6.087355613708496094e+00,6.745958805084228516e+00,-2.289958265518171610e-02,4.329224431810394652e-02,-6.596955097425655223e-01,7.499716028162182191e-01
-1.450561165809631348e+00,6.081884384155273438e+00,6.746315479278564453e+00,-2.308639538617936887e-02,4.326141377734126631e-02,-6.596341374411218705e-01,7.500216138228734675e-01
-1.451596498489379883e+00,6.078717231750488281e+00,6.747805595397949219e+00,-2.381119919252790498e-02,4.316334207553083196e-02,-6.598834844991705584e-01,7.497851988040105109e-01
-1.455135703086853027e+00,6.071513175964355469e+00,6.751525402069091797e+00,-2.307188726990700572e-02,4.236311584997452112e-02,-6.594148980170679852e-01,7.502661644992278944e-01
-1.453238368034362793e+00,6.072296142578125000e+00,6.754759788513183594e+00,-2.319566505383426069e-02,4.242621433020309085e-02,-6.594548455288974376e-01,7.502236082604815115e-01
-1.458666682243347168e+00,6.075843811035156250e+00,6.750414848327636719e+00,-2.315567589235021165e-02,4.272749534495022539e-02,-6.590559134901566862e-01,7.505583448100453525e-01
-1.451671242713928223e+00,6.072412490844726562e+00,6.749308109283447266e+00,-2.339223484306731868e-02,4.297741932338642462e-02,-6.602905106922023482e-01,7.494508277438730603e-01
-1.456168889999389648e+00,6.070663452148437500e+00,6.746703147888183594e+00,-2.346108812624791984e-02,4.310301749174318131e-02,-6.598652312301045431e-01,7.498159207503469759e-01
-1.461568713188171387e+00,6.067703247070312500e+00,6.748391151428222656e+00,-2.298095685222716761e-02,4.264659614067217025e-02,-6.597166364925809434e-01,7.499875425257828132e-01
-1.457088589668273926e+00,6.065671920776367188e+00,6.747927665710449219e+00,-2.312868426608515049e-02,4.245012381211175911e-02,-6.591889110997002366e-01,7.504580683387819251e-01
-1.454673767089843750e+00,6.062059402465820312e+00,6.748291492462158203e+00,-2.320225586124696412e-02,4.265980259934517432e-02,-6.595196823320601531e-01,7.501531757457806648e-01
